name-pr,version,name,loc,bug
hadoop,0.92RC0,org.apache.hadoop.hbase.io.hfile.LruBlockCache,360,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.HMaster,733,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.handler.OpenedRegionHandler,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.master.handler.OpenedRegionHandler,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.handler.OpenedRegionHandler,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.rest.TestGzipFilter,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.replication.TestReplication,297,no
hadoop,0.92RC0,org.apache.hadoop.hbase.replication.regionserver.ReplicationSourceManager,215,no
hadoop,0.92RC0,org.apache.hadoop.hbase.rest.ScannerResource,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestLoadBalancer,184,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestHRegion,2099,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HConnectionManager,940,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestHLog,382,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestStoreFile,443,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegion,2136,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TestLoadIncrementalHFiles,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.catalog.TestMetaReaderEditor,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.MemStoreFlusher,217,no
hadoop,0.92RC0,org.apache.hadoop.hbase.replication.regionserver.ReplicationSourceManager,206,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.Export,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.FSUtils,273,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.metrics.RegionServerMetrics,109,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestHRegion,2055,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.util.RegionSplitter,406,no
hadoop,0.92RC0,org.apache.hadoop.hbase.thrift.DemoClient,92,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HBaseAdmin,525,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.ZKUtil,475,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestAdmin,475,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.HBaseFsck,558,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TestImportTsv,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HConnectionManager,938,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.FSUtils,264,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.FSUtils,256,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestLoadBalancer,185,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestLoadBalancer,163,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.MemStoreFlusher,218,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.util.FSUtils,241,no
hadoop,0.92RC0,org.apache.hadoop.hbase.thrift.TestThriftServer,101,no
hadoop,0.92RC0,org.apache.hadoop.hbase.security.TestUser,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.LoadBalancer,303,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.LoadBalancer,293,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.ByteBufferOutputStream,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.HMaster,725,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.LoadIncrementalHFiles,71,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestHRegion,2055,no
hadoop,0.92RC0,org.apache.hadoop.hbase.HBaseTestingUtility,606,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.TestSerialization,283,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestSplitTransactionOnCluster,62,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TableMapReduceUtil,116,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.MemStoreLAB,17,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TableMapReduceUtil,114,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HConnectionManager,939,no
hadoop,0.92RC0,org.apache.hadoop.hbase.coprocessor.CoprocessorHost,243,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.Increment,45,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestMultiParallel,161,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.hfile.HFile,1175,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.hfile.HFile,1183,no
hadoop,0.92RC0,org.apache.hadoop.hbase.filter.TestColumnPrefixFilter,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1855,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.MemStoreFlusher,178,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.Store,887,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestSplitTransactionOnCluster,61,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.ipc.HBaseRPCProtocolVersion,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestServerCustomProtocol,44,no
hadoop,0.92RC0,org.apache.hadoop.hbase.HBaseConfiguration,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,791,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestHLog,367,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.metrics.RegionServerMetrics,102,no
hadoop,0.92RC0,org.apache.hadoop.hbase.ipc.HBaseServer,896,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.hfile.LruBlockCache,356,no
hadoop,0.92RC0,org.apache.hadoop.hbase.HBaseConfiguration,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.hfile.TestSeekTo,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestLogsCleaner,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegion,2099,no
hadoop,0.92RC0,org.apache.hadoop.hbase.coprocessor.TestCoprocessorEndpoint,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.filter.TestRandomRowFilter,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HBaseAdmin,526,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestStore,261,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestWideScanner,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestSplitTransactionOnCluster,60,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestHRegion,2043,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.MemStoreFlusher,110,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,1124,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestAdmin,451,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegion,2085,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.hfile.HFile,1169,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestSplitTransactionOnCluster,58,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.StoreScanner,94,no
hadoop,0.92RC0,org.apache.hadoop.hbase.ipc.HBaseClient,482,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.HMaster,719,no
hadoop,0.92RC0,org.apache.hadoop.hbase.HBaseTestingUtility,602,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.catalog.CatalogTracker,175,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.util.TestPairEquals,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.TestHbaseObjectWritable,31,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.TestHbaseObjectWritable,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestRpcMetrics,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1824,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.TestHBaseFsck,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,1112,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestHLogSplit,642,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.MasterFileSystem,51,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,1111,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.hadoopbackport.InputSampler,156,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.Pair,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,1108,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.Store,877,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLogSplitter,444,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,1103,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TableInputFormatBase,9,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestLogsCleaner,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.handler.OpenRegionHandler,80,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.handler.OpenRegionHandler,79,no
hadoop,0.92RC0,org.apache.hadoop.hbase.replication.TestReplication,297,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLogSplitter,441,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.HBaseFsck,530,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestCatalogJanitor,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.handler.OpenRegionHandler,75,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.ZooKeeperWatcher,100,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestShell,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.replication.TestReplication,292,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestWALReplay,211,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.HbaseObjectWritable,325,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.CatalogJanitor,33,no
hadoop,0.92RC0,org.apache.hadoop.hbase.replication.TestReplication,279,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestCompactSelection,5,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.coprocessor.TestCoprocessorInterface,38,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.CatalogJanitor,39,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.handler.OpenRegionHandler,6,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.metrics.PersistentMetricsTimeVaryingRate,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,1099,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.coprocessor.TestRegionObserverStacking,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestAdmin,427,no
hadoop,0.92RC0,org.apache.hadoop.hbase.replication.regionserver.ReplicationSource,386,no
hadoop,0.92RC0,org.apache.hadoop.hbase.replication.regionserver.ReplicationSource,386,no
hadoop,0.92RC0,org.apache.hadoop.hbase.replication.regionserver.ReplicationSourceManager,201,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.handler.ServerShutdownHandler,5,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.util.TestHBaseFsck,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.replication.master.ReplicationLogCleaner,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.InfoServer,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.replication.regionserver.Replication,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HConnectionManager,938,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.SplitTransaction,245,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.SplitTransaction,200,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TestHFileOutputFormat,135,no
hadoop,0.92RC0,org.apache.hadoop.hbase.KeyValue,937,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.Bytes,559,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.DisabledTestMetaUtils,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.TestHbaseObjectWritable,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestLoadBalancer,161,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,1066,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.LoadBalancer,279,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestFSErrorsExposed,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestHLog,368,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.HMaster,597,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.HMaster,596,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestCompactSelection,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.HBaseFsck,503,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestMasterFailover,363,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegion,2050,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegion,2050,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.master.HMaster,595,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,1062,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.HBaseFsck,500,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.ZKAssign,278,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.metrics.RegionServerMetrics,84,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HConnectionManager,938,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.HMaster,589,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1777,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,1040,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.HMaster,589,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.SplitTransaction,184,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.handler.OpenRegionHandler,6,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,1040,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.Store,841,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.HBaseFsck,500,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1739,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestStoreFile,327,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,1039,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,1044,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,1034,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1737,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,1030,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TestTableMapReduce,24,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,1028,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestRollingRestart,170,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.metrics.RegionServerMetrics,83,no
hadoop,0.92RC0,org.apache.hadoop.hbase.metrics.MetricsMBeanBase,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.LoadBalancer,276,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1731,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1731,no
hadoop,0.92RC0,org.apache.hadoop.hbase.rest.Main,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TestTableMapReduce,25,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.replication.TestReplication,284,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestHMasterRPCException,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.FSUtils,231,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TableMapReduceUtil,115,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.TestHQuorumPeer,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.TestZooKeeperNodeTracker,75,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.HRegionPartitioner,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,817,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestHRegion,2013,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,811,no
hadoop,0.92RC0,org.apache.hadoop.hbase.filter.TestFilter,938,no
hadoop,0.92RC0,org.apache.hadoop.hbase.metrics.PersistentMetricsTimeVaryingRate,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.Store,841,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.HalfStoreFileReader,19,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegion,1886,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,1020,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.handler.EnableTableHandler,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.filter.TestFilter,857,no
hadoop,0.92RC0,org.apache.hadoop.hbase.rest.TestSchemaResource,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.ZooKeeperNodeTracker,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.MiniHBaseCluster,220,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1645,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.ZooKeeperWatcher,100,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.HMaster,558,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HBaseAdmin,519,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestRollingRestart,170,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestMultiParallel,138,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.Store,841,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.HMaster,550,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.handler.OpenedRegionHandler,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.Store,817,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HBaseAdmin,512,no
hadoop,0.92RC0,org.apache.hadoop.hbase.ipc.HBaseServer,840,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.handler.CloseRegionHandler,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.SplitTransaction,180,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.ZKTable,51,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestWALReplay,196,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestHLog,366,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TableRecordReaderImpl,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.Store,815,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestMinorCompactingStoreScanner,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestLoadBalancer,115,no
hadoop,0.92RC0,org.apache.hadoop.hbase.rest.TestTransform,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.SplitTransaction,180,no
hadoop,0.92RC0,org.apache.hadoop.hbase.rest.client.TestRemoteTable,116,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,805,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.handler.OpenRegionHandler,5,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestHLog,366,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestHLog,325,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.MetaScanner,33,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,1053,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HBaseFsck,490,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HConnectionManager,896,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestAdmin,439,no
hadoop,0.92RC0,org.apache.hadoop.hbase.rest.TestStatusResource,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.rest.client.TestRemoteTable,95,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestHLogSplit,466,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.Store,832,no
hadoop,0.92RC0,org.apache.hadoop.hbase.TestZooKeeper,4,no
hadoop,0.92RC0,org.apache.hadoop.hbase.rest.TestTransform,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.MetaScanner,18,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.ipc.HBaseRPCProtocolVersion,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestWALReplay,193,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HTable,642,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HTable,636,no
hadoop,0.92RC0,org.apache.hadoop.hbase.filter.TestFilter,789,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.CatalogJanitor,38,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.Store,822,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.ServerManager,285,no
hadoop,0.92RC0,org.apache.hadoop.hbase.rest.TableResource,37,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1622,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestRollingRestart,131,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestLogsCleaner,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1622,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.Store,821,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1620,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.hfile.TestLruBlockCache,168,no
hadoop,0.92RC0,org.apache.hadoop.hbase.catalog.MetaEditor,35,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,1021,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegion,1902,no
hadoop,0.92RC0,org.apache.hadoop.hbase.ipc.HBaseRPCProtocolVersion,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestPriorityCompactionQueue,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.ZooKeeperWatcher,94,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,1015,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestPriorityCompactionQueue,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestPriorityCompactionQueue,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestCatalogJanitor,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.replication.TestReplication,239,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.Export,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.Scan,251,no
hadoop,0.92RC0,org.apache.hadoop.hbase.TestZooKeeper,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.hfile.HFile,1127,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestStoreFile,295,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestFromClientSide,2648,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestMasterFailover,347,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.Result,289,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.StoreScanner,83,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.ZooKeeperWatcher,91,no
hadoop,0.92RC0,org.apache.hadoop.hbase.executor.TestExecutorService,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TestImportTsv,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.rest.SchemaResource,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.rest.model.TestTableRegionModel,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.hfile.HFile,1105,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.CompactSplitThread,3,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.ServerManager,258,no
hadoop,0.92RC0,org.apache.hadoop.hbase.replication.regionserver.TestReplicationSourceManager,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.HMaster,532,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestFromClientSide,2646,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.CopyTable,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TableMapReduceUtil,85,no
hadoop,0.92RC0,org.apache.hadoop.hbase.ipc.HBaseClient,442,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestHTablePool,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestMultiParallel,147,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.ZooKeeperWatcher,90,no
hadoop,0.92RC0,org.apache.hadoop.hbase.rest.SchemaResource,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestMasterFailover,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.filter.TestFilter,695,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLogSplitter,247,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegion,1738,no
hadoop,0.92RC0,org.apache.hadoop.hbase.replication.TestReplication,190,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.master.ServerManager,254,no
hadoop,0.92RC0,org.apache.hadoop.hbase.TestMultiClusters,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.handler.OpenedRegionHandler,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.ZKUtil,422,no
hadoop,0.92RC0,org.apache.hadoop.hbase.replication.regionserver.ReplicationSource,359,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,780,no
hadoop,0.92RC0,org.apache.hadoop.hbase.avro.TestAvroServer,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TableMapReduceUtil,81,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.replication.regionserver.TestReplicationSink,10,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.TestHQuorumPeer,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.MiniZooKeeperCluster,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.util.TestMergeTable,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.TestMergeTable,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.client.Scan,251,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.AssignmentManager,771,no
